pokemon_id,move_id
38,216
38,218
38,219
38,219
38,237
38,241
38,244
38,261
38,263
38,286
38,315
38,347
38,371
38,399
38,412
38,416
38,417
38,473
38,488
38,496
38,510
38,590
38,46
38,53
38,53
38,63
38,76
38,91
38,92
38,98
38,104
38,109
38,126
38,138
38,156
38,164
38,173
38,180
38,182
38,207
38,213
38,214
38,216
38,218
38,219
38,219
38,220
38,231
38,237
38,241
38,244
38,257
38,261
38,263
38,272
38,286
38,290
38,315
38,343
38,347
38,371
38,399
38,412
38,416
38,417
38,428
38,473
38,488
38,492
38,496
38,510
38,590
38,46
38,53
38,53
38,63
38,76
38,92
38,98
38,104
38,109
38,126
38,138
38,156
38,164
38,182
38,207
38,213
38,214
38,216
38,218
38,219
38,219
38,237
38,241
38,244
38,261
38,263
38,286
38,315
38,347
38,371
38,399
38,412
38,416
38,417
38,473
38,488
38,496
38,590
38,46
38,53
38,53
38,63
38,76
38,92
38,98
38,104
38,109
38,126
38,138
38,156
38,164
38,182
38,207
38,213
38,214
38,216
38,218
38,219
38,219
38,237
38,241
38,244
38,261
38,263
38,286
38,315
38,347
38,371
38,399
38,412
38,416
38,417
38,473
38,488
38,496
38,590
39,1
39,3
39,5
39,25
39,34
39,34
39,36
39,38
39,38
39,47
39,50
39,55
39,58
39,59
39,61
39,66
39,68
39,69
39,70
39,76
39,85
39,86
39,87
39,92
39,94
39,99
39,100
39,102
39,104
39,111
39,115
39,117
39,126
39,130
39,148
39,149
39,156
39,156
39,161
39,164
39,1
39,3
39,5
39,25
39,34
39,34
39,36
39,38
39,38
39,47
39,50
39,55
39,58
39,59
39,61
39,66
39,68
39,69
39,70
39,76
39,85
39,86
39,87
39,92
39,94
39,99
39,100
39,102
39,104
39,111
39,115
39,117
39,126
39,130
39,148
39,149
39,156
39,156
39,161
39,164
39,1
39,3
39,7
39,8
39,9
39,29
39,34
39,38
39,47
39,50
39,59
39,70
39,76
39,87
39,92
39,94
39,104
39,111
39,111
39,126
39,138
39,148
39,156
39,156
39,171
39,173
39,174
39,182
39,189
39,192
39,197
39,203
39,205
39,205
39,207
39,213
39,214
39,216
39,218
39,223
39,237
39,240
39,241
39,244
39,247
39,1
39,3
39,7
39,8
39,9
39,29
39,34
39,38
39,47
39,50
39,53
39,58
39,59
39,70
39,76
39,85
39,87
39,92
39,94
39,104
39,111
39,111
39,126
39,138
39,148
39,156
39,156
39,171
39,173
39,174
39,182
39,189
39,192
39,197
39,203
39,205
39,205
39,207
39,213
39,214
39,216
39,218
39,223
39,237
39,240
39,241
39,244
39,247
39,1
39,3
39,34
39,38
39,47
39,50
39,53
39,58
39,59
39,70
39,76
39,85
39,87
39,91
39,92
39,94
39,102
39,104
39,111
39,113
39,115
39,126
39,148
39,156
39,156
39,182
39,205
39,213
39,216
39,218
39,219
39,237
39,240
39,241
39,247
39,263
39,264
39,280
39,289
39,290
39,304
39,351
39,352
39,1
39,3
39,5
39,7
39,8
39,9
39,25
39,34
39,34
39,38
39,38
39,47
39,50
39,53
39,58
39,59
39,68
39,69
39,70
39,76
39,85
39,86
39,87
39,91
39,92
39,94
39,102
39,102
39,104
39,111
39,111
39,113
39,115
39,126
39,138
39,148
39,156
39,156
39,164
39,173
39,182
39,189
39,203
39,205
39,205
39,207
39,213
39,214
39,216
39,218
39,219
39,223
39,237
39,240
39,241
39,244
39,247
39,263
39,264
39,280
39,289
39,290
39,304
39,351
39,352
39,1
39,3
39,5
39,25
39,34
39,34
39,38
39,38
39,47
39,50
39,53
39,58
39,59
39,68
39,69
39,70
39,76
39,85
39,86
39,87
39,91
39,92
39,94
39,102
39,102
39,104
39,111
39,113
39,115
39,126
39,138
39,148
39,156
39,156
39,164
39,182
39,205
39,213
39,216
39,218
39,219
39,237
39,240
39,241
39,247
39,263
39,264
39,280
39,289
39,290
39,304
39,351
39,352
39,1
39,3
39,34
39,38
39,47
39,50
39,53
39,58
39,59
39,70
39,76
39,85
39,86
39,87
39,91
39,92
39,94
39,102
39,104
39,111
39,113
39,115
39,126
39,138
39,148
39,156
39,156
39,164
39,182
39,203
39,205
39,207
39,213
39,214
39,216
39,218
39,219
39,237
39,240
39,241
39,244
39,247
39,263
39,264
39,278
39,280
39,289
39,290
39,304
39,351
39,352
39,358
39,360
39,360
39,363
39,374
39,409
39,445
39,446
39,447
39,451
39,1
39,3
39,7
39,8
39,9
39,34
39,38
39,47
39,50
39,53
39,58
39,59
39,70
39,76
39,85
39,86
39,87
39,91
39,92
39,94
39,102
39,104
39,111
39,113
39,115
39,126
39,138
39,148
39,156
39,156
39,164
39,173
39,182
39,189
39,196
39,203
39,205
39,205
39,207
39,213
39,214
39,216
39,218
39,219
39,237
39,240
39,241
39,244
39,247
39,263
39,264
39,270
39,278
39,280
39,282
39,283
39,289
39,290
39,304
39,340
39,351
39,352
39,358
39,360
39,360
39,363
39,374
39,387
39,409
39,445
39,446
39,447
39,451
39,1
39,3
39,7
39,8
39,9
39,29
39,34
39,38
39,47
39,50
39,53
39,58
39,59
39,70
39,76
39,85
39,86
39,87
39,91
39,92
39,94
39,102
39,104
39,111
39,113
39,115
39,126
39,138
39,148
39,156
39,156
39,164
39,173
39,182
39,189
39,196
39,203
39,205
39,205
39,207
39,213
39,214
39,215
39,216
39,218
39,219
39,220
39,237
39,240
39,241
39,244
39,247
39,263
39,264
39,270
39,272
39,277
39,278
39,280
39,282
39,283
39,289
39,290
39,304
39,340
39,351
39,352
39,356
39,358
39,360
39,360
39,363
39,374
39,387
39,409
39,445
39,446
39,447
39,451
39,1
39,3
39,34
39,38
39,47
39,50
39,53
39,58
39,59
39,70
39,76
39,85
39,86
39,87
39,91
39,92
39,94
39,102
39,104
39,111
39,113
39,115
39,126
39,138
39,148
39,156
39,156
39,164
39,182
39,205
39,207
39,213
39,216
39,218
39,219
39,237
39,240
39,241
39,244
39,247
39,263
39,280
39,304
39,358
39,360
39,360
39,374
39,447
39,451
39,496
39,496
39,497
39,510
39,514
39,526
39,528
39,1
39,3
39,34
39,38
39,47
39,50
39,53
39,58
39,59
39,70
39,76
39,85
39,87
39,91
39,92
39,94
39,102
39,104
39,111
39,113
39,115
39,126
39,148
39,156
39,156
39,182
39,205
39,213
39,216
39,218
39,219
39,237
39,240
39,241
39,247
39,263
39,264
39,280
39,289
39,290
39,304
39,351
39,352
39,1
39,3
39,34
39,34
39,38
39,38
39,47
39,50
39,53
39,58
39,59
39,69
39,70
39,76
39,85
39,86
39,87
39,91
39,92
39,94
39,102
39,102
39,104
39,111
39,113
39,115
39,126
39,138
39,148
39,156
39,156
39,164
39,171
39,182
39,205
39,207
39,213
39,216
39,218
39,219
39,237
39,240
39,241
39,247
39,263
39,264
39,280
39,289
39,290
39,304
39,351
39,352
39,1
39,3
39,7
39,8
39,9
39,34
39,38
39,47
39,50
39,53
39,58
39,59
39,70
39,76
39,85
39,86
39,87
39,91
39,92
39,94
39,102
39,104
39,111
39,113
39,115
39,126
39,138
39,148
39,156
39,156
39,164
39,173
39,182
39,196
39,205
39,207
39,213
39,214
39,215
39,216
39,218
39,219
39,220
39,237
39,240
39,241
39,244
39,247
39,263
39,270
39,272
39,277
39,278
39,280
39,282
39,283
39,289
39,304
39,304
39,340
39,343
39,356
39,358
39,360
39,360
39,374
39,387
39,409
39,446
39,447
39,451
39,496
39,496
39,497
39,510
39,514
39,526
39,528
39,1
39,3
39,34
39,38
39,47
39,50
39,53
39,58
39,59
39,70
39,76
39,85
39,86
39,87
39,91
39,92
39,94
39,102
39,104
39,111
39,113
39,115
39,126
39,138
39,148
39,156
39,156
39,164
39,182
39,205
39,207
39,213
39,214
39,216
39,218
39,219
39,237
39,240
39,241
39,244
39,247
39,263
39,280
39,304
39,358
39,360
39,360
39,374
39,447
39,451
39,496
39,496
39,497
39,510
39,514
39,528
39,574
39,589
39,590
39,605
39,612
39,1
39,3
39,7
39,8
39,9
39,34
39,38
39,47
39,50
39,53
39,58
39,59
39,70
39,76
39,85
39,86
39,87
39,91
39,92
39,94
39,102
39,104
39,111
39,113
39,115
39,126
39,138
39,148
39,156
39,156
39,164
39,173
39,182
39,196
39,205
39,207
39,213
39,214
39,215
39,216
39,218
39,219
39,220
39,237
39,240
39,241
39,244
39,247
39,263
39,264
39,270
39,272
39,277
39,278
39,280
39,282
39,283
39,289
39,290
39,304
39,304
39,340
39,343
39,351
39,352
39,356
39,358
39,360
39,360
39,374
39,387
39,409
39,446
39,447
39,451
39,496
39,496
39,497
39,510
39,514
39,528
39,574
39,589
39,590
39,605
39,612
39,1
39,3
39,34
39,38
39,47
39,50
39,53
39,58
39,59
39,76
39,85
39,86
39,87
39,92
39,94
39,102
39,104
39,111
39,113
39,115
39,126
39,138
39,156
39,156
39,164
39,182
39,205
39,207
39,213
39,214
39,216
39,218
39,219
39,237
39,240
39,241
39,244
39,247
39,254
39,255
39,256
39,263
39,280
39,304
39,358
39,360
39,360
39,374
39,447
39,451
39,496
39,496
39,497
39,526
39,528
39,574
39,589
39,590
39,605
39,1
39,3
39,34
39,38
39,47
39,50
39,53
39,58
39,59
39,76
39,85
39,86
39,87
39,92
39,94
39,102
39,104
39,111
39,113
39,115
39,126
39,138
39,156
39,156
39,164
39,182
39,205
39,207
39,213
39,214
39,216
39,218
39,219
39,237
39,240
39,241
39,244
39,247
39,254
39,255
39,256
39,263
39,280
39,304
39,358
39,360
39,360
39,374
39,447
39,451
39,496
39,496
39,497
39,526
39,528
39,574
39,589
39,590
39,605
40,3
40,5
40,25
40,34
40,36
40,38
40,47
40,50
40,55
40,58
40,59
40,61
40,63
40,66
40,68
40,69
40,70
40,76
40,85
40,86
40,87
40,92
40,94
40,99
40,100
40,102
40,104
40,111
40,115
40,117
40,126
40,130
40,148
40,149
40,156
40,161
40,164
40,3
40,5
40,25
40,34
40,36
40,38
40,47
40,50
40,55
40,58
40,59
40,61
40,63
40,66
40,68
40,69
40,70
40,76
40,85
40,86
40,87
40,92
40,94
40,99
40,100
40,102
40,104
40,111
40,115
40,117
40,126
40,130
40,148
40,149
40,156
40,161
40,164
40,3
40,7
40,8
40,9
40,29
40,47
40,50
40,59
40,63
40,70
40,76
40,87
40,92
40,94
40,104
40,111
40,111
40,126
40,138
40,148
40,156
40,171
40,173
40,174
40,182
40,189
40,192
40,197
40,203
40,205
40,207
40,213
40,214
40,216
40,218
40,223
40,237
40,240
40,241
40,244
40,247
40,3
40,7
40,8
40,9
40,29
40,47
40,50
40,53
40,58
40,59
40,63
40,70
40,76
40,85
40,87
40,92
40,94
40,104
40,111
40,111
40,126
40,138
40,148
40,156
40,171
40,173
40,174
40,182
40,189
40,192
40,197
40,203
40,205
40,207
40,213
40,214
40,216
40,218
40,223
40,237
40,240
40,241
40,244
40,247
40,3
40,47
40,50
40,53
40,58
40,59
40,63
40,70
40,76
40,85
40,87
40,91
40,92
40,94
40,104
40,111
40,113
40,115
40,126
40,148
40,156
40,182
40,213
40,216
40,218
40,219
40,237
40,240
40,241
40,247
40,263
40,264
40,280
40,289
40,290
40,351
40,352
40,3
40,5
40,7
40,8
40,9
40,25
40,34
40,38
40,47
40,50
40,53
40,58
40,59
40,63
40,68
40,69
40,70
40,76
40,85
40,86
40,87
40,91
40,92
40,94
40,102
40,104
40,111
40,111
40,113
40,115
40,126
40,138
40,148
40,156
40,164
40,173
40,182
40,189
40,203
40,205
40,207
40,213
40,214
40,216
40,218
40,219
40,223
40,237
40,240
40,241
40,244
40,247
40,263
40,264
40,280
40,289
40,290
40,351
40,352
40,3
40,5
40,25
40,34
40,38
40,47
40,50
40,53
40,58
40,59
40,63
40,68
40,69
40,70
40,76
40,85
40,86
40,87
40,91
40,92
40,94
40,102
40,104
40,111
40,113
40,115
40,126
40,138
40,148
40,156
40,164
40,182
40,213
40,216
40,218
40,219
40,237
40,240
40,241
40,247
40,263
40,264
40,280
40,289
40,290
40,351
40,352
40,3
40,47
40,50
40,53
40,58
40,59
40,63
40,70
40,76
40,85
40,86
40,87
40,91
40,92
40,94
40,104
40,111
40,113
40,115
40,126
40,138
40,148
40,156
40,164
40,182
40,203
40,207
40,213
40,214
40,216
40,218
40,219
40,237
40,240
40,241
40,244
40,247
40,263
40,264
40,278
40,280
40,289
40,290
40,351
40,352
40,360
40,363
40,374
40,409
40,411
40,416
40,445
40,446
40,447
40,451
40,3
40,7
40,8
40,9
40,47
40,50
40,53
40,58
40,59
40,63
40,70
40,76
40,85
40,86
40,87
40,91
40,92
40,94
40,104
40,111
40,113
40,115
40,126
40,138
40,148
40,156
40,164
40,173
40,182
40,189
40,196
40,203
40,205
40,207
40,213
40,214
40,216
40,218
40,219
40,237
40,240
40,241
40,244
40,247
40,263
40,264
40,270
40,278
40,280
40,282
40,283
40,289
40,290
40,340
40,351
40,352
40,360
40,363
40,374
40,387
40,409
40,411
40,416
40,445
40,446
40,447
40,451
40,3
40,7
40,8
40,9
40,29
40,47
40,50
40,53
40,58
40,59
40,63
40,70
40,76
40,85
40,86
40,87
40,91
40,92
40,94
40,104
40,111
40,113
40,115
40,126
40,138
40,148
40,156
40,164
40,173
40,182
40,189
40,196
40,203
40,205
40,207
40,213
40,214
40,215
40,216
40,218
40,219
40,220
40,237
40,240
40,241
40,244
40,247
40,263
40,264
40,270
40,272
40,277
40,278
40,280
40,282
40,283
40,289
40,290
40,340
40,351
40,352
40,356
40,360
40,363
40,374
40,387
40,409
40,411
40,416
40,445
40,446
40,447
40,451
40,3
40,47
40,50
40,53
40,58
40,59
40,63
40,70
40,76
40,85
40,86
40,87
40,91
40,92
40,94
40,104
40,111
40,113
40,115
40,126
40,138
40,148
40,156
40,164
40,182
40,207
40,213
40,216
40,218
40,219
40,237
40,240
40,241
40,244
40,247
40,263
40,280
40,360
40,374
40,411
40,416
40,447
40,451
40,496
40,497
40,510
40,514
40,526
40,528
40,3
40,47
40,50
40,53
40,58
40,59
40,63
40,70
40,76
40,85
40,87
40,91
40,92
40,94
40,104
40,111
40,113
40,115
40,126
40,148
40,156
40,182
40,213
40,216
40,218
40,219
40,237
40,240
40,241
40,247
40,263
40,264
40,280
40,289
40,290
40,351
40,352
40,3
40,34
40,38
40,47
40,50
40,53
40,58
40,59
40,63
40,69
40,70
40,76
40,85
40,86
40,87
40,91
40,92
40,94
40,102
40,104
40,111
40,113
40,115
40,126
40,138
40,148
40,156
40,164
40,171
40,182
40,207
40,213
40,216
40,218
40,219
40,237
40,240
40,241
40,247
40,263
40,264
40,280
40,289
40,290
40,351
40,352
40,3
40,7
40,8
40,9
40,47
40,50
40,53
40,58
40,59
40,63
40,70
40,76
40,85
40,86
40,87
40,91
40,92
40,94
40,104
40,111
40,113
40,115
40,126
40,138
40,148
40,156
40,164
40,173
40,182
40,196
40,207
40,213
40,214
40,215
40,216
40,218
40,219
40,220
40,237
40,240
40,241
40,244
40,247
40,263
40,270
40,272
40,277
40,278
40,280
40,282
40,283
40,289
40,304
40,340
40,343
40,356
40,360
40,374
40,387
40,409
40,411
40,416
40,446
40,447
40,451
40,478
40,496
40,497
40,510
40,514
40,526
40,528
40,3
40,38
40,47
40,50
40,53
40,58
40,59
40,63
40,70
40,76
40,85
40,86
40,87
40,91
40,92
40,94
40,104
40,111
40,113
40,115
40,126
40,138
40,148
40,156
40,164
40,182
40,207
40,213
40,214
40,216
40,218
40,219
40,237
40,240
40,241
40,244
40,247
40,263
40,280
40,360
40,374
40,411
40,416
40,447
40,451
40,496
40,497
40,510
40,514
40,528
40,583
40,590
40,605
40,612
40,3
40,7
40,8
40,9
40,38
40,47
40,50
40,53
40,58
40,59
40,63
40,70
40,76
40,85
40,86
40,87
40,91
40,92
40,94
40,104
40,111
40,113
40,115
40,126
40,138
40,148
40,156
40,164
40,173
40,182
40,196
40,207
40,213
40,214
40,215
40,216
40,218
40,219
40,220
40,237
40,240
40,241
40,244
40,247
40,263
40,264
40,270
40,272
40,277
40,278
40,280
40,282
40,283
40,289
40,290
40,304
40,340
40,343
40,351
40,352
40,356
40,360
40,374
40,387
40,409
40,411
40,416
40,446
40,447
40,451
40,478
40,496
40,497
40,510
40,514
40,528
40,583
40,590
40,605
40,612
40,3
40,38
40,47
40,50
40,53
40,58
40,59
40,63
40,76
40,85
40,86
40,87
40,92
40,94
40,104
40,111
40,113
40,115
40,126
40,138
40,156
40,164
40,182
40,207
40,213
40,214
40,216
40,218
40,219
40,237
40,240
40,241
40,244
40,247
40,263
40,280
40,360
40,374
40,411
40,416
40,447
40,451
40,496
40,497
40,526
40,528
40,583
40,590
40,605
40,3
40,38
40,47
40,50
40,53
40,58
40,59
40,63
40,76
40,85
40,86
40,87
40,92
40,94
40,104
40,111
40,113
40,115
40,126
40,138
40,156
40,164
40,182
40,207
40,213
40,214
40,216
40,218
40,219
40,237
40,240
40,241
40,244
40,247
40,263
40,280
40,360
40,374
40,411
40,416
40,447
40,451
40,496
40,497
40,526
40,528
40,583
40,590
40,605
41,13
41,17
41,18
41,36
41,38
41,44
41,48
41,72
41,92
41,99
41,102
41,104
41,109
41,114
41,117
41,129
41,141
41,156
41,164
41,13
41,17
41,18
41,36
41,38
41,44
41,48
41,72
41,92
41,99
41,102
41,104
41,109
41,114
41,117
41,129
41,141
41,156
41,164
41,16
41,17
41,18
41,44
41,48
41,92
41,98
41,104
41,109
41,114
41,129
41,141
41,156
41,168
41,173
41,174
41,182
41,185
41,197
41,202
41,203
41,207
41,211
41,212
41,213
41,214
41,216
41,218
41,228
41,237
41,241
41,16
41,17
41,18
41,44
41,48
41,92
41,98
41,104
41,109
41,114
41,129
41,141
41,156
41,168
41,173
41,174
41,182
41,185
41,197
41,202
41,203
41,207
41,211
41,212
41,213
41,214
41,216
41,218
41,228
41,237
41,241
41,16
41,17
41,18
41,44
41,48
41,92
41,98
41,104
41,109
41,114
41,141
41,156
41,168
41,174
41,182
41,185
41,188
41,202
41,211
41,212
41,213
41,216
41,218
41,228
41,237
41,240
41,241
41,247
41,259
41,263
41,269
41,289
41,290
41,305
41,310
41,314
41,332
41,16
41,17
41,18
41,38
41,44
41,48
41,92
41,98
41,102
41,104
41,109
41,114
41,129
41,141
41,156
41,164
41,168
41,173
41,174
41,182
41,185
41,188
41,202
41,203
41,207
41,211
41,212
41,213
41,214
41,216
41,218
41,228
41,237
41,240
41,241
41,247
41,259
41,263
41,269
41,289
41,290
41,305
41,310
41,314
41,332
41,16
41,17
41,18
41,38
41,44
41,48
41,92
41,98
41,102
41,104
41,109
41,114
41,141
41,156
41,164
41,168
41,174
41,182
41,185
41,188
41,202
41,211
41,212
41,213
41,216
41,218
41,228
41,237
41,240
41,241
41,247
41,259
41,263
41,269
41,289
41,290
41,305
41,310
41,314
41,332
41,16
41,17
41,18
41,19
41,44
41,48
41,92
41,95
41,98
41,104
41,109
41,114
41,141
41,156
41,164
41,168
41,174
41,182
41,185
41,188
41,202
41,203
41,207
41,211
41,212
41,213
41,214
41,216
41,218
41,228
41,237
41,240
41,241
41,247
41,259
41,263
41,269
41,289
41,290
41,305
41,310
41,314
41,332
41,355
41,363
41,365
41,369
41,371
41,403
41,413
41,417
41,428
41,432
41,445
41,16
41,17
41,18
41,19
41,44
41,48
41,92
41,95
41,98
41,104
41,109
41,114
41,129
41,141
41,156
41,164
41,168
41,173
41,174
41,182
41,185
41,188
41,202
41,203
41,207
41,211
41,212
41,213
41,214
41,216
41,218
41,228
41,237
41,239
41,240
41,241
41,247
41,253
41,257
41,259
41,263
41,269
41,289
41,290
41,305
41,310
41,314
41,314
41,332
41,355
41,363
41,365
41,369
41,371
41,403
41,413
41,417
41,428
41,428
41,432
41,445
41,466
41,16
41,17
41,18
41,19
41,44
41,48
41,92
41,95
41,98
41,104
41,109
41,114
41,129
41,141
41,156
41,162
41,164
41,168
41,173
41,174
41,182
41,185
41,188
41,202
41,203
41,207
41,211
41,212
41,213
41,214
41,216
41,218
41,228
41,237
41,239
41,240
41,241
41,247
41,253
41,257
41,259
41,263
41,269
41,289
41,290
41,305
41,310
41,314
41,314
41,332
41,355
41,363
41,365
41,366
41,369
41,371
41,403
41,413
41,417
41,428
41,428
41,445
41,466
41,16
41,17
41,18
41,19
41,44
41,48
41,92
41,95
41,98
41,104
41,109
41,114
41,141
41,156
41,164
41,168
41,174
41,182
41,185
41,188
41,202
41,207
41,211
41,212
41,213
41,216
41,218
41,228
41,237
41,240
41,241
41,247
41,259
41,263
41,269
41,305
41,310
41,314
41,332
41,365
41,369
41,371
41,403
41,413
41,417
41,428
41,432
41,474
41,496
41,512
41,512
41,17
41,44
41,48
41,92
41,104
41,109
41,114
41,141
41,156
41,168
41,182
41,188
41,202
41,211
41,212
41,213
41,216
41,218
41,237
41,240
41,241
41,247
41,259
41,263
41,269
41,289
41,290
41,305
41,310
41,314
41,332
41,17
41,38
41,44
41,48
41,92
41,102
41,104
41,109
41,114
41,141
41,156
41,164
41,168
41,182
41,188
41,202
41,207
41,211
41,212
41,213
41,216
41,218
41,237
41,240
41,241
41,247
41,259
41,263
41,269
41,289
41,290
41,305
41,310
41,314
41,332
41,16
41,17
41,18
41,19
41,44
41,48
41,92
41,95
41,98
41,104
41,109
41,114
41,129
41,141
41,156
41,162
41,164
41,168
41,173
41,174
41,182
41,185
41,188
41,202
41,202
41,207
41,211
41,212
41,213
41,214
41,216
41,218
41,228
41,237
41,240
41,241
41,247
41,253
41,257
41,259
41,263
41,269
41,289
41,305
41,310
41,314
41,332
41,355
41,365
41,366
41,369
41,371
41,403
41,413
41,417
41,428
41,428
41,432
41,474
41,496
41,512
41,512
41,16
41,17
41,18
41,19
41,44
41,48
41,92
41,95
41,98
41,104
41,109
41,114
41,129
41,141
41,156
41,164
41,168
41,174
41,182
41,185
41,188
41,202
41,207
41,211
41,211
41,212
41,213
41,214
41,216
41,218
41,228
41,237
41,240
41,241
41,247
41,259
41,263
41,269
41,305
41,310
41,314
41,332
41,355
41,369
41,371
41,403
41,413
41,417
41,428
41,432
41,474
41,496
41,512
41,512
41,590
41,599
41,16
41,17
41,18
41,19
41,44
41,48
41,92
41,95
41,98
41,104
41,109
41,114
41,129
41,141
41,156
41,162
41,164
41,168
41,173
41,174
41,182
41,185
41,188
41,202
41,202
41,207
41,211
41,211
41,212
41,213
41,214
41,216
41,218
41,228
41,237
41,240
41,241
41,247
41,253
41,257
41,259
41,263
41,269
41,289
41,290
41,305
41,310
41,314
41,332
41,355
41,366
41,369
41,371
41,403
41,413
41,417
41,428
41,428
41,432
41,474
41,474
41,496
41,501
41,512
41,512
41,590
41,599
41,16
41,17
41,18
41,19
41,44
41,48
41,71
41,92
41,95
41,98
41,104
41,109
41,114
41,129
41,141
41,141
41,156
41,164
41,168
41,174
41,182
41,185
41,188
41,202
41,207
41,211
41,211
41,212
41,213
41,214
41,216
41,218
41,228
41,237
41,240
41,241
41,247
41,259
41,263
41,269
41,305
41,310
41,314
41,332
41,355
41,369
41,371
41,403
41,413
41,417
41,428
41,432
41,474
41,474
41,496
41,501
41,512
41,590
41,599
41,16
41,17
41,18
41,19
41,44
41,48
41,71
41,92
41,95
41,98
41,104
41,109
41,114
41,129
41,141
41,141
41,156
41,164
41,168
41,174
41,182
41,185
41,188
41,202
41,207
41,211
41,211
41,212
41,213
41,214
41,216
41,218
41,228
41,237
41,240
41,241
41,247
41,259
41,263
41,269
41,305
41,310
41,314
41,332
41,355
41,369
41,371
41,403
41,413
41,417
41,428
41,432
41,474
41,474
41,496
41,501
41,512
41,590
41,599
42,13
42,17
42,18
42,36
42,38
42,44
42,44
42,48
42,63
42,72
42,92
42,99
42,102
42,103
42,104
42,109
42,114
42,117
42,129
42,141
42,156
42,164
42,13
42,17
42,18
42,36
42,38
42,44
42,44
42,48
42,63
42,72
42,92
42,99
42,102
42,103
42,104
42,109
42,114
42,117
42,129
42,141
42,156
42,164
42,17
42,44
42,48
42,48
42,63
42,92
42,103
42,104
42,109
42,114
42,129
42,141
42,156
42,168
42,173
42,174
42,182
42,197
42,202
42,203
42,207
42,211
42,212
42,213
42,214
42,216
42,218
42,237
42,241
42,17
42,44
42,48
42,48
42,63
42,92
42,103
42,104
42,109
42,114
42,129
42,141
42,156
42,168
42,173
42,174
42,182
42,197
42,202
42,203
42,207
42,211
42,212
42,213
42,214
42,216
42,218
42,237
42,241
42,17
42,44
42,48
42,48
42,63
42,92
42,103
42,104
42,109
42,114
42,141
42,156
42,168
42,182
42,188
42,202
42,211
42,212
42,213
42,216
42,218
42,237
42,240
42,241
42,247
42,259
42,263
42,269
42,289
42,290
42,305
42,310
42,310
42,314
42,332
42,17
42,38
42,44
42,48
42,48
42,63
42,92
42,102
42,103
42,104
42,109
42,114
42,129
42,141
42,156
42,164
42,168
42,173
42,182
42,188
42,202
42,203
42,207
42,211
42,212
42,213
42,214
42,216
42,218
42,237
42,240
42,241
42,247
42,259
42,263
42,269
42,289
42,290
42,305
42,310
42,310
42,314
42,332
42,17
42,38
42,44
42,48
42,48
42,63
42,92
42,102
42,103
42,104
42,109
42,114
42,141
42,156
42,164
42,168
42,182
42,188
42,202
42,211
42,212
42,213
42,216
42,218
42,237
42,240
42,241
42,247
42,259
42,263
42,269
42,289
42,290
42,305
42,310
42,310
42,314
42,332
42,17
42,19
42,44
42,48
42,48
42,63
42,92
42,103
42,104
42,109
42,114
42,141
42,156
42,164
42,168
42,182
42,188
42,202
42,203
42,207
42,211
42,212
42,213
42,214
42,216
42,218
42,237
42,240
42,241
42,247
42,259
42,263
42,269
42,289
42,290
42,305
42,310
42,310
42,314
42,332
42,355
42,363
42,365
42,369
42,371
42,403
42,416
42,432
42,445
42,17
42,19
42,44
42,48
42,48
42,63
42,92
42,103
42,104
42,109
42,114
42,129
42,141
42,156
42,164
42,168
42,173
42,182
42,188
42,202
42,203
42,207
42,211
42,212
42,213
42,214
42,216
42,218
42,237
42,239
42,240
42,241
42,247
42,253
42,257
42,259
42,263
42,269
42,289
42,290
42,305
42,310
42,310
42,314
42,314
42,332
42,355
42,363
42,365
42,369
42,371
42,403
42,416
42,428
42,432
42,445
42,466
42,17
42,19
42,44
42,48
42,48
42,63
42,92
42,103
42,104
42,109
42,114
42,129
42,141
42,156
42,162
42,164
42,168
42,173
42,182
42,188
42,202
42,203
42,207
42,211
42,212
42,213
42,214
42,216
42,218
42,237
42,239
42,240
42,241
42,247
42,253
42,257
42,259
42,263
42,269
42,289
42,290
42,305
42,310
42,310
42,314
42,314
42,332
42,355
42,363
42,365
42,366
42,369
42,371
42,403
42,416
42,428
42,445
42,466
42,17
42,19
42,44
42,48
42,48
42,63
42,92
42,103
42,104
42,109
42,114
42,141
42,156
42,164
42,168
42,182
42,188
42,207
42,212
42,213
42,216
42,218
42,237
42,240
42,241
42,247
42,259
42,263
42,269
42,305
42,310
42,310
42,314
42,332
42,365
42,369
42,371
42,403
42,416
42,474
42,496
42,512
42,512
42,17
42,44
42,48
42,48
42,63
42,92
42,103
42,104
42,109
42,114
42,141
42,156
42,168
42,182
42,188
42,202
42,211
42,212
42,213
42,216
42,218
42,237
42,240
42,241
42,247
42,259
42,263
42,269
42,289
42,290
42,305
42,310
42,310
42,314
42,332
42,17
42,38
42,44
42,48
42,48
42,63
42,92
42,102
42,103
42,104
42,109
42,114
42,141
42,156
42,164
42,168
42,182
42,188
42,202
42,207
42,211
42,212
42,213
42,216
42,218
42,237
42,240
42,241
42,247
42,259
42,263
42,269
42,289
42,290
42,305
42,310
42,310
42,314
42,332
42,17
42,19
42,44
42,48
42,48
42,63
42,92
42,103
42,104
42,109
42,114
42,129
42,141
42,156
42,162
42,164
42,168
42,173
42,182
42,188
42,202
42,207
42,212
42,213
42,214
42,216
42,218
42,237
42,240
42,241
42,247
42,253
42,257
42,259
42,263
42,269
42,289
42,305
42,310
42,310
42,314
42,332
42,355
42,365
42,366
42,369
42,371
42,403
42,416
42,428
42,474
42,496
42,512
42,512
42,17
